va,vb,exp,sim,sign_error,exp_error,man_error
91f2,c394,19a2,19a1,False,0,1
a5bc,e2f8,4cff,4cfe,False,0,1
ab35,4d10,bc90,bc8f,False,0,1
1621,bd10,97c2,97c1,False,0,1
2955,8d93,80ee,8000,False,0,238
ec24,12e0,c31e,c31d,False,0,1
2ca5,0b40,010d,0000,False,0,269
12b9,a373,80c8,8000,False,0,200
826f,1d50,8003,8000,False,0,3
0882,f3fe,c081,c080,False,0,1
a578,8376,0013,0000,False,0,19
67db,bbd0,e7ac,e7ab,False,0,1
5136,9d14,b29e,b29d,False,0,1
c51b,2d00,b662,b661,False,0,1
53de,5aa0,7284,7283,False,0,1
3c8b,b882,b91f,b91e,False,0,1
17c5,07b2,0004,0000,False,0,4
4f41,e5b5,f92d,f92c,False,0,1
d433,39c8,d212,d211,False,0,1
d817,317d,cd9d,cd9c,False,0,1
9619,24bf,81cf,8000,False,0,463
c871,643d,f0b5,f0b4,False,0,1
93be,f2cf,4a97,4a96,False,0,1
c0dc,9a24,1f76,1f75,False,0,1
4e7f,c327,d5cf,d5ce,False,0,1
0c66,1b90,0011,0000,False,0,17
13f4,1857,0023,0000,False,0,35
06e6,41bc,0cf2,0cf1,False,0,1
074e,2778,0037,0000,False,0,55
d595,3bd9,d57a,d579,False,0,1
8852,9774,0004,0000,False,0,4
1e94,401a,22bf,22be,False,0,1
06ee,1712,0003,0000,False,0,3
9b1e,98f6,008d,0000,False,0,141
f7f9,25c8,e1c3,e1c2,False,0,1
60f8,9f5b,c492,c491,False,0,1
e15f,c30e,68bd,68bc,False,0,1
3dbf,c46d,c65c,c65b,False,0,1
a22a,b803,1e2f,1e2e,False,0,1
6a72,8e60,bd23,bd22,False,0,1
0c9d,53c6,247c,247b,False,0,1
33fc,023d,008f,0000,False,0,143
afcc,bdb8,3193,3192,False,0,1
32eb,88e0,821c,8000,False,0,540
26ca,bbd3,a6a4,a6a3,False,0,1
95ab,0f60,800a,8000,False,0,10
2cc5,b636,a768,a767,False,0,1
89f8,5838,a64c,a64b,False,0,1
bc29,5201,d23f,d23e,False,0,1
aa53,83d7,0031,0000,False,0,49
567d,5235,6d09,6d08,False,0,1
47a0,4c5b,5827,5826,False,0,1
57dd,098b,2573,2572,False,0,1
f093,473c,fc00,fc22,False,0,-34
1163,1a52,0022,0000,False,0,34
a25d,3b0d,a19c,a19b,False,0,1
77db,a363,df41,df40,False,0,1
9e10,8bd3,0018,0000,False,0,24
0cd1,a9fa,80e6,8000,False,0,230
ca56,0d36,9c21,9c20,False,0,1
3e2c,6a58,6ce5,6ce4,False,0,1
9fa4,222e,85e7,85e6,False,0,1
1f27,f674,d9c5,d9c4,False,0,1
1328,78c8,5047,5046,False,0,1
37e4,3060,2c51,2c50,False,0,1
b04f,071f,80f5,8000,False,0,245
1fc9,669b,4a6e,4a6d,False,0,1
8200,29b3,8017,8000,False,0,23
22cb,73a4,5a7d,5a7c,False,0,1
2694,38de,2401,2400,False,0,1
31ce,8be3,82dc,8000,False,0,732
c904,e3b3,70d4,70d3,False,0,1
b884,304b,acd9,acd8,False,0,1
1404,4bce,23d6,23d5,False,0,1
52a8,ca9d,e181,e180,False,0,1
6bb0,0081,27bf,3053,False,-3,876
d25b,88f1,1fda,1fd9,False,0,1
5b52,8876,a815,a814,False,0,1
4697,764e,7c00,0131,False,31,-305
6228,22b8,492c,492b,False,0,1
6140,cf24,f4b0,f4af,False,0,1
31b0,d20c,c84d,c84c,False,0,1
1c06,84fa,8005,8000,False,0,5
600a,ab14,cf26,cf25,False,0,1
a372,ab39,12b9,12b8,False,0,1
30e0,eec8,e422,e421,False,0,1
a5bc,0e70,8094,8000,False,0,148
cfe2,b92d,4d1a,4d19,False,0,1
cedd,02bb,94af,95c6,False,0,-279
294a,56e2,448d,448c,False,0,1
29be,92a4,8262,8000,False,0,610
b0a0,86ee,0100,0000,False,0,256
4132,2834,2d76,2d75,False,0,1
e1ea,4d50,f3db,f3da,False,0,1
46ab,c3c5,ce7a,ce79,False,0,1
9073,cdd5,227d,227c,False,0,1
9603,77e8,d1f1,d1f0,False,0,1
69a2,b210,e045,e044,False,0,1
a720,f845,639b,639a,False,0,1
ad02,c626,37b3,37b2,False,0,1
00c6,c4b6,83a5,899f,False,-2,518
919f,f8b1,4e98,4e97,False,0,1
6d19,07ab,38e3,38e2,False,0,1
c20f,2af1,b142,b141,False,0,1
95cf,27d3,82d7,8000,False,0,727
3dd5,e3dc,e5bb,e5ba,False,0,1
52cb,0d5f,2490,248f,False,0,1
3531,de67,d828,d827,False,0,1
8501,a081,000b,0000,False,0,11
d917,0c20,a940,a93f,False,0,1
f0de,a82e,5d16,5d15,False,0,1
d282,5cca,f3cb,f3ca,False,0,1
f7fc,28fe,e4fc,e4fb,False,0,1
22f0,8600,8015,8000,False,0,21
8e14,d5e0,2877,2876,False,0,1
206a,cd0a,b190,b18f,False,0,1
7655,a25a,dd07,dd06,False,0,1
4dbe,d7f2,e9b4,e9b3,False,0,1
bf14,a85d,2bb9,2bb8,False,0,1
de80,b896,5b74,5b73,False,0,1
14f0,20dc,00c0,0000,False,0,192
14a8,959a,801a,8000,False,0,26
2e18,0b39,0160,0000,False,0,352
f0aa,36dc,ec00,ebff,False,1,-1023
cc6f,3b6f,cc1f,cc1e,False,0,1
8ee4,2bd5,81b0,8000,False,0,432
42d1,7569,7c00,7c9c,False,0,-156
0998,90a3,8002,8000,False,0,2
d25b,b69a,4d3f,4d3e,False,0,1
94a6,1b43,8044,8000,False,0,68
6242,960c,bcbb,bcba,False,0,1
8518,3d8e,8713,8712,False,0,1
4d81,aaed,bcc4,bcc3,False,0,1
345f,8481,813b,8000,False,0,315
0960,8ddd,8001,8000,False,0,1
5dd0,bb60,dd5c,dd5b,False,0,1
b5e9,8d38,07b6,07b5,False,0,1
6da3,4250,7473,7472,False,0,1
e707,0ba1,b6b4,b6b3,False,0,1
07e1,21ad,0016,0000,False,0,22
1255,198e,0023,0000,False,0,35
02f8,9643,8001,8000,False,0,1
0355,9c20,8003,8000,False,0,3
adb0,ec20,5dde,5ddd,False,0,1
d61c,dbba,75e7,75e6,False,0,1
efb8,1f3e,d2fd,d2fc,False,0,1
6bd9,a160,d146,d145,False,0,1
95d0,6565,bfd7,bfd6,False,0,1
1474,88d5,8003,8000,False,0,3
390c,53b8,50df,50de,False,0,1
f4c0,385a,f12b,f12a,False,0,1
d0ae,4dd0,e2cd,e2cc,False,0,1
3476,20f0,1982,1981,False,0,1
ab77,5090,c042,c041,False,0,1
a24c,7669,dd0c,dd0b,False,0,1
3cea,834f,8411,847d,False,0,-108
0b16,9f20,8019,8000,False,0,25
5f60,a220,c5a6,c5a5,False,0,1
af54,edbe,6143,6142,False,0,1
9537,8ac3,0004,0000,False,0,4
2fdb,2295,1677,1676,False,0,1
c7b3,b675,4237,4236,False,0,1
e184,8024,1634,25b5,False,-4,127
e3f4,5adc,fc00,82d1,False,31,-721
54a5,0fbc,287e,287d,False,0,1
33f5,4aac,42a3,42a2,False,0,1
d360,9c1c,3394,3393,False,0,1
5df4,cf60,f17d,f17c,False,0,1
5d92,02ec,2412,24d1,False,0,-191
bc03,84c6,04ca,04c9,False,0,1
d980,1227,b03b,b03a,False,0,1
25bf,b170,9bd0,9bcf,False,0,1
3ec9,3299,3599,3598,False,0,1
71f6,c2b0,f8fc,f8fb,False,0,1
6b36,92ef,c240,c23f,False,0,1
84b0,ac55,0051,0000,False,0,81
2518,096c,0037,0000,False,0,55
a950,8b8e,00a1,0000,False,0,161
e344,a6ff,4e5b,4e5a,False,0,1
c355,d196,591f,591e,False,0,1
33a2,28ce,2096,2095,False,0,1
e028,560d,fa4a,fa49,False,0,1
33d1,0552,014d,0000,False,0,333
8dd0,9ab4,0013,0000,False,0,19
86c3,2c40,8073,8000,False,0,115
3762,3fc4,3b2b,3b2a,False,0,1
b722,5590,d0f6,d0f5,False,0,1
0683,1918,0004,0000,False,0,4
60ea,c4e3,ea01,ea00,False,0,1
9dbb,8ab7,0013,0000,False,0,19
1924,6870,45b4,45b3,False,0,1
4743,bdcd,c944,c943,False,0,1
e7cd,02d0,ad7c,aea4,False,0,-296
1108,b102,864d,864c,False,0,1
8d91,6c81,be45,be44,False,0,1
cb90,51f4,e1a1,e1a0,False,0,1
2bb4,864a,8061,8000,False,0,97
33d4,1d81,1563,1562,False,0,1
8ae9,0c1b,8001,8000,False,0,1
14b4,87fa,8002,8000,False,0,2
009d,4a6d,07e2,0f69,False,-2,121
6c04,108c,4091,4090,False,0,1
42d2,1f3c,262b,262a,False,0,1
9773,a4b4,0231,0000,False,0,561
bec7,e687,6988,6987,False,0,1
166e,2eac,095d,095c,False,0,1
b4d7,4f18,c84b,c84a,False,0,1
64cf,4b0b,743c,743b,False,0,1
81ee,db08,1ec9,2136,False,-1,403
bd0c,1ba2,9cd1,9cd0,False,0,1
6d54,3041,61ab,61aa,False,0,1
4372,a083,a833,a832,False,0,1
b503,30f8,aa3a,aa39,False,0,1
9b86,673b,c6cd,c6cc,False,0,1
9660,0864,8003,8000,False,0,3
382d,97c8,9410,940f,False,0,1
9ceb,95d1,0072,0000,False,0,114
9164,4dc0,a3c0,a3bf,False,0,1
1c29,7696,56da,56d9,False,0,1
8cca,56a0,a7ef,a7ee,False,0,1
715a,23d4,593d,593c,False,0,1
4aef,401f,4f25,4f24,False,0,1
e2aa,8118,234a,283e,False,-2,780
4c98,372d,481f,481e,False,0,1
3238,cc85,c307,c306,False,0,1
b028,220d,964a,9649,False,0,1
3eb5,16cb,19b2,19b1,False,0,1
2260,172a,016d,0000,False,0,365
a271,29ec,90c5,90c4,False,0,1
3175,0dd0,03f7,03ee,False,0,9
a5e0,01ec,800b,8000,False,0,11
7b47,b728,f683,f682,False,0,1
d21d,3365,c9a7,c9a6,False,0,1
cefc,9f3e,3253,3252,False,0,1
a27b,9365,00c0,0000,False,0,192
c96a,1b56,a8f7,a8f6,False,0,1
73b0,ca3c,fc00,81fd,False,31,-509
ab88,0ebb,8196,8000,False,0,406
1430,100e,0008,0000,False,0,8
0e5f,0628,0001,0000,False,0,1
2366,60fd,489d,489c,False,0,1
d366,5c30,f3bf,f3be,False,0,1
832c,be4a,04fd,05a3,False,0,-166
6e18,9e72,d0e9,d0e8,False,0,1
0d11,1d82,001c,0000,False,0,28
dbac,e0d0,7c00,009d,False,31,-157
3b4c,a046,9fcc,9fcb,False,0,1
63d8,2145,492b,492a,False,0,1
03d0,75be,3d79,3d9b,False,0,-34
e06d,bddb,627b,627a,False,0,1
4351,77f1,7c00,7f43,False,0,-835
1b5f,48ac,284e,284d,False,0,1
c190,f858,7c00,7e0a,False,0,-522
ab4c,8604,0058,0000,False,0,88
43dc,7a30,7c00,0214,False,31,-532
a8b2,a656,1370,136f,False,0,1
245f,b257,9aee,9aed,False,0,1
d100,5f4e,f491,f490,False,0,1
e985,28b2,d67b,d67a,False,0,1
f686,a2c2,5d83,5d82,False,0,1
dd59,5e44,fc00,8030,False,31,-48
65ee,47da,71d2,71d1,False,0,1
ce24,4f3b,e18d,e18c,False,0,1
af8b,05cc,80af,8000,False,0,175
2153,592e,3ee5,3ee4,False,0,1
3ac7,2456,2359,2358,False,0,1
076c,9d1a,8009,8000,False,0,9
a366,e186,491c,491b,False,0,1
a1f2,f93e,5fcb,5fca,False,0,1
5fab,1198,355d,355c,False,0,1
3407,8466,811b,8000,False,0,283
8be8,6075,b068,b067,False,0,1
b390,3798,af2e,af2d,False,0,1
12b6,88f6,8002,8000,False,0,2
0f70,9f22,8035,8000,False,0,53
49ca,3859,464b,464a,False,0,1
a47c,1403,8120,8000,False,0,288
9efe,0a6b,8016,8000,False,0,22
8fb0,d302,26bc,26bb,False,0,1
58a3,5247,6f47,6f46,False,0,1
9cac,56c9,b7ed,b7ec,False,0,1
fa2d,b578,7439,7438,False,0,1
a77c,acef,189e,189d,False,0,1
3edf,47c8,4aaf,4aae,False,0,1
618a,bf8b,e539,e538,False,0,1
46ae,2f1c,39f0,39ef,False,0,1
d7e6,dfcf,7bb6,7bb5,False,0,1
c69d,d3f6,5e95,5e94,False,0,1
7533,bca6,f60b,f60a,False,0,1
0ea6,e952,bc6c,bc6b,False,0,1
5a30,29a8,4860,485f,False,0,1
c192,e7da,6d78,6d77,False,0,1
9e45,46b4,a941,a940,False,0,1
3bad,9f58,9f0c,9f0b,False,0,1
c1fa,c763,4d85,4d84,False,0,1
3800,07ef,03f8,03ef,False,0,9
a0fe,973b,0121,0000,False,0,289
6675,3dae,6896,6895,False,0,1
8928,ef30,3ca2,3ca1,False,0,1
d119,8d5a,22d2,22d1,False,0,1
e318,835a,29f2,2a84,False,0,-146
ee0c,ceac,7c00,010b,False,31,-267
7314,49e5,7c00,0137,False,31,-311
f380,85a4,3d4a,3d49,False,0,1
1b0c,957c,804d,8000,False,0,77
8184,bdaa,0225,03cf,False,0,-426
2809,19b3,05c0,05bf,False,0,1
170c,3386,0ea1,0ea0,False,0,1
479c,8318,8de3,8ebf,False,0,-220
1699,d92e,b446,b445,False,0,1
8bdf,dc66,2c54,2c53,False,0,1
3c04,f982,f988,f987,False,0,1
4d40,db7e,eceb,ecea,False,0,1
268e,0161,0009,0000,False,0,9
7654,43b1,7c00,7e15,False,0,-533
54e7,ac0c,c4f6,c4f5,False,0,1
698c,aab7,d8a8,d8a7,False,0,1
2d83,ad03,9ee8,9ee7,False,0,1
5a1c,564a,74ce,74cd,False,0,1
e4a4,542b,fc00,fcd5,False,0,-213
17c0,92c7,801a,8000,False,0,26
3f7a,9108,94b4,94b3,False,0,1
f311,b3be,6ad7,6ad6,False,0,1
3c82,28ac,2944,2943,False,0,1
ed86,002a,a340,b1bf,False,-4,385
1819,e16f,bd91,bd90,False,0,1
ab00,3104,a064,a063,False,0,1
5544,36a8,5062,5061,False,0,1
c8be,8d72,1a75,1a74,False,0,1
a356,0b32,8035,8000,False,0,53
d8d6,1f0b,bc42,bc41,False,0,1
4d50,817b,8fdd,9347,False,-1,150
2d07,b6c8,a843,a842,False,0,1
dd86,2c07,cd90,cd8f,False,0,1
5028,ad94,c1cc,c1cb,False,0,1
c4ca,4e28,d75f,d75e,False,0,1
e4d8,1a32,c381,c380,False,0,1
255c,0dc8,007c,0000,False,0,124
2b76,8b1a,80d4,8000,False,0,212
bfeb,3574,b966,b965,False,0,1
6c98,9749,c82f,c82e,False,0,1
bcf7,99e8,1b55,1b54,False,0,1
471e,8030,8156,8b73,False,-2,-541
70c1,acd2,e1bb,e1ba,False,0,1
48b9,3a11,472a,4729,False,0,1
d4d4,2433,bd12,bd11,False,0,1
6e98,2bbc,5e60,5e5f,False,0,1
9dd4,2ce7,8f25,8f24,False,0,1
94fc,478c,a0b4,a0b3,False,0,1
ec82,ac04,5c87,5c86,False,0,1
b05c,8a78,01c3,0000,False,0,451
f49a,09ec,c2d0,c2cf,False,0,1
1d83,d25f,b464,b463,False,0,1
5ced,bc32,dd2b,dd2a,False,0,1
9a88,4316,a1c9,a1c8,False,0,1
711e,c9ae,fc00,ff44,False,0,-836
e1a8,232e,c914,c913,False,0,1
cafe,cd96,5ce2,5ce1,False,0,1
0e2c,d93c,ac0a,ac09,False,0,1
c759,db6e,66d3,66d2,False,0,1
0820,bab2,86e8,86e7,False,0,1
235c,7201,5986,5985,False,0,1
0aa9,4aa8,198b,198a,False,0,1
b3c1,bb89,334e,334d,False,0,1
2edc,e2b7,d5c2,d5c1,False,0,1
8402,1711,8002,8000,False,0,2
990b,2249,81fb,8000,False,0,507
20b4,67f4,4cad,4cac,False,0,1
124c,b3dc,8a30,8a2f,False,0,1
ce23,9170,242c,242b,False,0,1
815e,21bb,8004,8000,False,0,4
d408,9dec,35f8,35f7,False,0,1
f1cf,2ef6,e50e,e50d,False,0,1
5767,dd8f,f925,f924,False,0,1
5c26,dd13,fc00,fd43,False,0,-323
f4da,b21f,6b6d,6b6c,False,0,1
c659,582e,e2a2,e2a1,False,0,1
f5e3,9098,4ac3,4ac2,False,0,1
dec6,5a3a,fc00,fd45,False,0,-325
9911,0181,8001,8000,False,0,1
a4af,6039,c8f2,c8f1,False,0,1
2687,6b63,5607,5606,False,0,1
106a,9d6d,8030,8000,False,0,48
d3ad,be34,55f4,55f3,False,0,1
c7b1,6e1e,f9e2,f9e1,False,0,1
0ba3,0c4e,0001,0000,False,0,1
b233,4123,b7f6,b7f5,False,0,1
b770,429e,be27,be26,False,0,1
8493,f2ed,3bec,3beb,False,0,1
6f40,16a1,4a02,4a01,False,0,1
4146,0abb,1070,106f,False,0,1
ead0,ca1c,7934,7933,False,0,1
5136,5620,6bfb,6bfa,False,0,1
df49,12a7,b60f,b60e,False,0,1
3f0d,5d12,6078,6077,False,0,1
a1ca,0be3,802e,8000,False,0,46
c2a1,060d,8d04,8d03,False,0,1
6ea0,a10d,d42f,d42e,False,0,1
4016,c6d7,cafd,cafc,False,0,1
ef7d,2960,dd08,dd07,False,0,1
cdbc,dadc,6ceb,6cea,False,0,1
8037,e638,1d58,2a8d,False,-3,-309
3f3a,0eac,1207,1206,False,0,1
6e12,8356,b510,b591,False,0,-129
1fb4,03f3,0008,0000,False,0,8
280c,3d82,2993,2992,False,0,1
14b4,954e,8019,8000,False,0,25
ef05,4a84,fc00,fdb7,False,0,-439
4f71,b68c,ca17,ca16,False,0,1
708d,49cf,7c00,7e9b,False,0,-667
aaaa,06e8,805c,8000,False,0,92
0e4c,0efc,0003,0000,False,0,3
143b,2840,023f,007e,False,0,449
4e49,2106,33e5,33e4,False,0,1
b690,6cf0,e80d,e80c,False,0,1
5ef0,8626,a955,a954,False,0,1
0c09,f714,c724,c723,False,0,1
f16f,45dd,fbf7,fbf6,False,0,1
ec72,0ba0,bc3d,bc3c,False,0,1
e301,3920,e07d,e07c,False,0,1
9808,1ef0,80e0,8000,False,0,224
9769,bb6b,16df,16de,False,0,1
89f0,2a48,8095,8000,False,0,149
5c4d,8c84,acdb,acda,False,0,1
ea61,afa8,5e1b,5e1a,False,0,1
c317,26ce,ae08,ae07,False,0,1
1008,d678,aa85,aa84,False,0,1
af58,a236,15b4,15b3,False,0,1
d29c,9ce8,340e,340d,False,0,1
2814,f91c,e536,e535,False,0,1
17d6,68aa,4492,4491,False,0,1
d9b0,3031,cdf6,cdf5,False,0,1
7b0d,9476,d3dd,d3dc,False,0,1
25f7,95c8,8228,8000,False,0,552
52b0,9264,a958,a957,False,0,1
3267,9dee,94bf,94be,False,0,1
0e98,b1ce,84c9,84c8,False,0,1
3f60,c96c,cd00,ccff,False,0,1
04c8,f2a3,bbef,bbee,False,0,1
147e,519e,2a4f,2a4e,False,0,1
2490,1190,00cb,0000,False,0,203
e091,54b0,f95a,f959,False,0,1
1adf,e618,c53c,c53b,False,0,1
f6e1,8500,404d,404c,False,0,1
20f6,bb63,a095,a094,False,0,1
2cb5,1c98,0d68,0d67,False,0,1
ce11,2618,b89f,b89e,False,0,1
a49e,b887,213a,2139,False,0,1
266d,a4fc,9001,9000,False,0,1
2700,8f70,80d0,8000,False,0,208
f9b1,2c54,ea29,ea28,False,0,1
99a8,cd84,2bcd,2bcc,False,0,1
96be,cc1b,26ec,26eb,False,0,1
677c,45c8,7169,7168,False,0,1
d1fc,1595,ac2d,ac2c,False,0,1
4b23,5080,6004,6003,False,0,1
6de6,a6fe,d928,d927,False,0,1
19ec,8442,8003,8000,False,0,3
1e17,4553,280e,280d,False,0,1
c739,f6a6,7c00,0200,False,31,-512
f70a,b4dc,7047,7046,False,0,1
cf90,cfe3,6375,6374,False,0,1
4b38,c390,d2d3,d2d2,False,0,1
4d8d,3761,491f,491e,False,0,1
08a7,0d1c,0001,0000,False,0,1
2b2b,91f3,82aa,8000,False,0,682
33be,e55e,dd32,dd31,False,0,1
6a03,8ad4,b922,b921,False,0,1
0d71,8816,8001,8000,False,0,1
1727,0f7a,000d,0000,False,0,13
b21e,976c,0dad,0dac,False,0,1
a57a,dbcb,4556,4555,False,0,1
6379,cae5,f271,f270,False,0,1
96f5,f996,54dc,54db,False,0,1
8bed,92de,0003,0000,False,0,3
2c9e,caa0,bba6,bba5,False,0,1
af9c,4b0e,beb6,beb5,False,0,1
c0e0,4ffe,d4df,d4de,False,0,1
41f0,26af,2cf6,2cf5,False,0,1
4d45,d8b6,ea35,ea34,False,0,1
aab8,eec4,5daf,5dae,False,0,1
8623,f581,4039,4038,False,0,1
b123,5f96,d4df,d4de,False,0,1
9840,754c,d1a1,d1a0,False,0,1
d3c8,e92c,7c00,0107,False,31,-263
0e02,1f33,002b,0000,False,0,43
4c0c,92e0,a2f5,a2f4,False,0,1
19c3,2420,02f9,01f1,False,0,264
d928,24c8,c22a,c229,False,0,1
c1aa,72f6,f8ee,f8ed,False,0,1
9270,2748,8177,8000,False,0,375
4317,6348,6a74,6a73,False,0,1
3242,3a40,30e4,30e3,False,0,1
b869,2f0a,abc3,abc2,False,0,1
e1b8,194c,bf93,bf92,False,0,1
6640,d234,fc00,fcd8,False,0,-216
633d,ac4f,d3cc,d3cb,False,0,1
c1a2,ca38,5061,5060,False,0,1
e231,b336,5995,5994,False,0,1
a323,0ccb,8044,8000,False,0,68
88c0,6574,b27a,b279,False,0,1
c458,45d0,ce50,ce4f,False,0,1
4428,cee1,d726,d725,False,0,1
bb92,e16b,6121,6120,False,0,1
aee4,08c8,8108,8000,False,0,264
5a48,ddf7,fc00,fcae,False,0,-174
ed1b,0000,8000,0000,True,0,0
928c,a2a0,00ad,0000,False,0,173
687e,2441,50c7,50c6,False,0,1
11ec,e038,b63f,b63e,False,0,1
1129,eb79,c0d2,c0d1,False,0,1
9880,26d6,83d8,83b0,False,0,40
fbf6,3c70,fc00,fc6a,False,0,-106
c3e2,71aa,f995,f994,False,0,1
7762,4662,7c00,01e3,False,31,-483
f6be,ac3a,6720,671f,False,0,1
1cf9,8d40,801a,8000,False,0,26
6aa7,02a5,3066,3186,False,0,-288
1b23,51b0,3113,3112,False,0,1
d01c,1020,a43d,a43c,False,0,1
db66,177f,b6ef,b6ee,False,0,1
b894,eb6d,6840,683f,False,0,1
00c0,7807,360a,3cc8,False,-2,322
50fa,98ac,add0,adcf,False,0,1
bdf1,2e84,b0d7,b0d6,False,0,1
85ec,1896,8003,8000,False,0,3
fb5f,8ad2,4a49,4a48,False,0,1
547b,50a4,6933,6932,False,0,1
98c2,8133,0001,0000,False,0,1
298a,9db4,8be6,8be5,False,0,1
9525,5240,ac05,ac04,False,0,1
3c80,fb38,fc00,fc0f,False,0,-15
65ad,1559,3f97,3f96,False,0,1
8ee5,23ae,806a,8000,False,0,106
9cfc,293b,8a85,8a84,False,0,1
0fc4,8de8,8003,8000,False,0,3
9d19,1f80,8264,8000,False,0,612
3ec0,018a,0299,04ac,False,-1,493
abe2,2ca2,9c91,9c90,False,0,1
af99,cb55,3ef7,3ef6,False,0,1
9b3c,c27f,21e0,21df,False,0,1
ca38,c36d,51c6,51c5,False,0,1
62d1,c107,e849,e848,False,0,1
2249,994e,8215,8000,False,0,533
d224,9206,28a0,289f,False,0,1
35f0,b014,aa0e,aa0d,False,0,1
e0b0,59c2,fc00,febf,False,0,-703
0586,741a,3daa,3da9,False,0,1
b7a0,405c,bc28,bc27,False,0,1
58bb,2fc1,4c96,4c95,False,0,1
d064,d2c0,6769,6768,False,0,1
3179,7020,65a5,65a4,False,0,1
c1e0,cb7d,5180,517f,False,0,1
708d,c7de,fc00,fc79,False,0,-121
5bea,541e,7413,7412,False,0,1
4fdc,8474,9860,985f,False,0,1
e848,37fc,e446,e445,False,0,1
c5f9,c7de,51e0,51df,False,0,1
8a50,229e,802a,8000,False,0,42
b24a,ae90,2529,2528,False,0,1
a930,5a53,c81a,c819,False,0,1
3584,7ac6,74ac,74ab,False,0,1
aa7b,9ebc,0d75,0d74,False,0,1
1776,0649,0003,0000,False,0,3
4f69,56a3,6a26,6a25,False,0,1
7b0d,892e,c891,c890,False,0,1
374a,7440,6fbf,6fbe,False,0,1
a4b7,cf36,3840,383f,False,0,1
86fb,23d2,801b,8000,False,0,27
6fa2,9f44,d2ef,d2ee,False,0,1
975f,29f9,8581,8580,False,0,1
b233,ce53,44e7,44e6,False,0,1
6290,9c8c,c376,c375,False,0,1
a2a4,17c5,819d,8000,False,0,413
75ff,0118,368f,3ba2,False,-1,-275
ac4d,8c3b,0123,0000,False,0,291
1935,0fb1,0014,0000,False,0,20
2a78,5ba4,4a2e,4a2d,False,0,1
db80,8e52,2ded,2dec,False,0,1
9a67,9525,0042,0000,False,0,66
3490,adce,a69f,a69e,False,0,1
7509,2468,5d8c,5d8b,False,0,1
2a4a,9578,844d,844c,False,0,1
18c8,04e8,0003,0000,False,0,3
50e0,eb08,fc00,8048,False,31,-72
0238,7563,39fa,3c2f,False,-1,459
3968,d770,d507,d506,False,0,1
77b8,8154,b920,bd24,False,-1,-4
969c,2852,8392,8323,False,0,111
8306,7843,be71,bf7b,False,0,-266
0b70,9f11,801a,8000,False,0,26
e477,d3aa,7c00,7c47,False,0,-71
ac58,8825,0090,0000,False,0,144
4a33,02a0,1011,1122,False,0,-273
5f8e,83ff,a78c,a78d,False,0,-1
4507,8377,8c5b,8cb0,False,0,-85
13f6,9e9e,8069,8000,False,0,105
1a78,634b,41e6,41e5,False,0,1
4066,fafe,fc00,ffb0,False,0,-944
3b23,4dd8,4d37,4d36,False,0,1
3436,cd68,c5b1,c5b0,False,0,1
14a7,0686,0002,0000,False,0,2
edbd,2370,d556,d555,False,0,1
06b9,2767,0032,0000,False,0,50
3eae,c260,c553,c552,False,0,1
33c0,851e,813d,8000,False,0,317
2365,4466,2c11,2c10,False,0,1
bc40,09fe,8a5e,8a5d,False,0,1
f63c,3771,f1cd,f1cc,False,0,1
523f,e67a,fc00,fd0e,False,0,-270
c0ea,c524,4a51,4a50,False,0,1
d9ce,9cf8,3b36,3b35,False,0,1
e720,d5e7,7c00,0141,False,31,-321
989b,576e,b447,b446,False,0,1
ad4d,c0ff,329f,329e,False,0,1
e607,ca7c,74e3,74e2,False,0,1
bd30,2bf0,ad26,ad25,False,0,1
6e88,b42c,e6d0,e6cf,False,0,1
a3ac,18df,8256,8000,False,0,598
52b8,6b49,7c00,021e,False,31,-542
2838,eab6,d714,d713,False,0,1
a777,04a0,8023,8000,False,0,35
28ec,69a8,56f6,56f5,False,0,1
a983,0a75,808e,8000,False,0,142
50e0,e5e3,fb2d,fb2c,False,0,1
b260,3255,a90c,a90b,False,0,1
1468,a702,81ee,8000,False,0,494
26ec,4c6c,37a7,37a6,False,0,1
7a81,bcb1,fba1,fba0,False,0,1
ea09,2c91,dae4,dae3,False,0,1
180c,957f,802c,8000,False,0,44
e6a1,c19d,6ca7,6ca6,False,0,1
1fab,2684,0a3f,0a3e,False,0,1
a0a2,0b10,8021,8000,False,0,33
2df5,7a8a,6cdf,6cde,False,0,1
f3c3,29af,e184,e183,False,0,1
f0e7,074e,bc7a,bc79,False,0,1
70fc,91fa,c773,c772,False,0,1
a24f,9791,017e,0000,False,0,382
3356,ddab,d533,d532,False,0,1
0400,2390,000f,0000,False,0,15
5cce,0868,294b,294a,False,0,1
9a66,9089,001d,0000,False,0,29
3f2d,b3ee,b71d,b71c,False,0,1
9c2c,7583,d5c0,d5bf,False,0,1
933d,0f5d,8007,8000,False,0,7
adcb,dbdc,4db1,4db0,False,0,1
6606,5201,7c00,7c85,False,0,-133
8432,37b2,8205,8000,False,0,517
35af,7bc6,7586,7585,False,0,1
e528,cac9,7460,745f,False,0,1
205a,987f,8139,8000,False,0,313
57de,cf55,eb36,eb35,False,0,1
8e2e,2dbb,8237,8000,False,0,567
c094,19bf,9e94,9e93,False,0,1
c18d,2b64,b121,b120,False,0,1
a04e,4d12,b175,b174,False,0,1
ce31,6b9a,fc00,fde2,False,0,-482
